monotonic_violation_count,monotonic_violation_rate,max_positive_jump,mean_positive_jump,total_positive_jump,curve_has_violation,series,method,block_id,policy,cell_code,input_start_cycle,input_end_cycle
0,0.0,0.0,0.0,0.0,0,persistence,persistence,738,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,739,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,740,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,741,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,742,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,743,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,744,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,745,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,746,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,747,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,748,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,749,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,750,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,751,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,752,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,753,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,751,850
0,0.0,0.0,0.0,0.0,0,persistence,persistence,754,6C-30PER_3_6C,460477,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,755,6C-30PER_3_6C,460477,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,756,6C-30PER_3_6C,460477,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,757,6C-30PER_3_6C,460477,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,758,6C-30PER_3_6C,460477,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,759,6C-30PER_3_6C,460477,752,851
0,0.0,0.0,0.0,0.0,0,persistence,persistence,760,6C-40PER_3C,460630,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,761,6C-40PER_3C,460630,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,762,6C-40PER_3C,460630,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,763,6C-40PER_3C,460630,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,764,6C-40PER_3C,460630,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,765,6C-40PER_3C,460630,752,851
0,0.0,0.0,0.0,0.0,0,persistence,persistence,766,6C-40PER_3_6C,460659,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,767,6C-40PER_3_6C,460659,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,768,6C-40PER_3_6C,460659,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,769,6C-40PER_3_6C,460659,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,770,6C-40PER_3_6C,460659,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,771,6C-50PER_3C,460644,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,772,6C-50PER_3C,460644,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,773,6C-50PER_3C,460644,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,774,6C-50PER_3C,460644,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,775,6C-50PER_3C,460644,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,776,6C-50PER_3C,460644,752,851
0,0.0,0.0,0.0,0.0,0,persistence,persistence,777,6C-50PER_3_6C,460481,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,778,6C-50PER_3_6C,460481,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,779,6C-50PER_3_6C,460481,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,780,6C-50PER_3_6C,460481,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,781,6C-50PER_3_6C,460481,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,782,6C-60PER_3C,460436,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,783,6C-60PER_3C,460436,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,784,6C-60PER_3C,460436,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,785,6C-60PER_3C,460436,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,786,6C-60PER_3C,460436,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,787,6C_60PER_3C,737302,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,788,6C_60PER_3C,737302,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,789,7C-30PER_3_6C,460525,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,790,7C-30PER_3_6C,460525,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,791,7C-30PER_3_6C,460525,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,792,7C-30PER_3_6C,460525,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,793,7C-40PER_3C,460506,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,794,7C-40PER_3C,460506,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,795,7C-40PER_3C,460506,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,796,7C-40PER_3C,460506,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,797,7C-40PER_3_6C,460642,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,798,7C-40PER_3_6C,460642,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,799,7C-40PER_3_6C,460642,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,800,7C-40PER_3_6C,460642,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,801,80PER_3_6C,460486,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,802,80PER_3_6C,460486,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,803,80PER_3_6C,460486,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,804,80PER_3_6C,460486,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,805,80PER_3_6C,460486,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,806,80PER_3_6C,460486,751,850
0,0.0,0.0,0.0,0.0,0,persistence,persistence,807,80PER_4C,464865,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,808,80PER_4C,464865,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,809,80PER_4C,464865,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,810,8C-15PER_3_6C,460647,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,811,8C-15PER_3_6C,460647,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,812,8C-15PER_3_6C,460647,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,813,8C-15PER_3_6C,460647,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,814,8C-15PER_3_6C,460647,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,815,8C-15PER_3_6C,460647,752,851
0,0.0,0.0,0.0,0.0,0,persistence,persistence,816,8C-25PER_3_6C,460618,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,817,8C-25PER_3_6C,460618,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,818,8C-25PER_3_6C,460618,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,819,8C-25PER_3_6C,460618,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,820,8C-35PER_3_6C,460485,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,821,8C-35PER_3_6C,460485,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,822,8C-35PER_3_6C,460485,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,823,8C-35PER_3_6C,460485,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,824,VARCHARGE_2C_100CYCLES,737301,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,825,VARCHARGE_2C_100CYCLES,737301,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,826,VARCHARGE_2C_100CYCLES,737301,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,827,VARCHARGE_2C_100CYCLES,737301,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,828,VARCHARGE_2C_100CYCLES,737301,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,829,VARCHARGE_4C_100CYCLES,737324,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,830,VARCHARGE_6C_100CYCLES,739483,152,251
22,0.4489795918367347,0.00606614351272583,0.001642346382141098,0.03613162040710416,1,oracle_bridge,oracle_bridge,580,3_6C-80PER_3_6C,460486,2,101
23,0.46938775510204084,0.0031244754791260876,0.001264712084894624,0.02908837795257635,1,oracle_bridge,oracle_bridge,581,3_6C-80PER_3_6C,460486,152,251
25,0.5102040816326531,0.004689991474151611,0.0014593029022216752,0.03648257255554188,1,oracle_bridge,oracle_bridge,582,3_6C-80PER_3_6C,460486,302,401
22,0.4489795918367347,0.00891202688217163,0.0027465386824174513,0.06042385101318393,1,oracle_bridge,oracle_bridge,583,3_6C-80PER_3_6C,460486,452,551
25,0.5102040816326531,0.009181618690490723,0.002964901924133296,0.07412254810333241,1,oracle_bridge,oracle_bridge,584,3_6C-80PER_3_6C,460486,602,701
23,0.46938775510204084,0.013805508613586426,0.00473453687584918,0.10889434814453114,1,oracle_bridge,oracle_bridge,585,3_6C-80PER_3_6C,460486,752,851
28,0.5714285714285714,0.012590467929839977,0.005405370678220477,0.15135037899017334,1,oracle_bridge,oracle_bridge,586,3_6C-80PER_3_6C,460486,902,1001
24,0.4897959183673469,0.020240783691406472,0.008216554919878638,0.1971973180770873,1,oracle_bridge,oracle_bridge,587,3_6C_30PER_6C,734853,1,100
23,0.46938775510204084,0.037012696266174316,0.011921473171399964,0.27419388294219915,1,oracle_bridge,oracle_bridge,588,3_6C_30PER_6C,734853,151,250
21,0.42857142857142855,0.017554521560668945,0.007057224001203265,0.14820170402526855,1,oracle_bridge,oracle_bridge,589,3_6C_30PER_6C,734853,301,400
20,0.40816326530612246,0.022692561149597168,0.006714725494384765,0.1342945098876953,1,oracle_bridge,oracle_bridge,590,3_6C_9PER_5C,720452,1,100
21,0.42857142857142855,0.02259373664855957,0.007713808899834059,0.16198998689651523,1,oracle_bridge,oracle_bridge,591,3_6C_9PER_5C,720452,151,250
24,0.4897959183673469,0.020301997661590687,0.005096515019734682,0.12231636047363237,1,oracle_bridge,oracle_bridge,592,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,1,100
25,0.5102040816326531,0.01894468069076538,0.007357764244079594,0.18394410610198986,1,oracle_bridge,oracle_bridge,593,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,151,250
26,0.5306122448979592,0.018887877464294434,0.005090543856987578,0.13235414028167702,1,oracle_bridge,oracle_bridge,594,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,301,400
23,0.46938775510204084,0.03815269470214844,0.012259957583054253,0.2819790244102478,1,oracle_bridge,oracle_bridge,595,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,451,550
23,0.46938775510204084,0.005070865154266135,0.001317726529162863,0.03030771017074585,1,oracle_bridge,oracle_bridge,596,4C-80PER_4C,464865,2,101
22,0.4489795918367347,0.0032897591590880237,0.0014883252707394586,0.03274315595626809,1,oracle_bridge,oracle_bridge,597,4C-80PER_4C,464865,152,251
23,0.46938775510204084,0.008465945720672718,0.001988659734311287,0.0457391738891596,1,oracle_bridge,oracle_bridge,598,4C-80PER_4C,464865,302,401
25,0.5102040816326531,0.007571876049041748,0.0036481976509094415,0.09120494127273604,1,oracle_bridge,oracle_bridge,599,4C-80PER_4C,464865,452,551
20,0.40816326530612246,0.020355582237243652,0.004947075247764632,0.09894150495529264,1,oracle_bridge,oracle_bridge,600,4C-80PER_4C,464865,602,701
24,0.4897959183673469,0.018071472644805797,0.0060689076781272845,0.14565378427505482,1,oracle_bridge,oracle_bridge,601,4C-80PER_4C,464865,752,851
24,0.4897959183673469,0.0176202654838562,0.006803631782531724,0.16328716278076139,1,oracle_bridge,oracle_bridge,602,4C-80PER_4C,464865,902,1001
25,0.5102040816326531,0.02884310483932484,0.009015941619873034,0.22539854049682584,1,oracle_bridge,oracle_bridge,603,4C-80PER_4C,464865,1052,1151
22,0.4489795918367347,0.007852792739868386,0.002176474441181565,0.04788243770599443,1,oracle_bridge,oracle_bridge,604,4_65C_44PER_5C,737292,1,100
24,0.4897959183673469,0.030316472053527832,0.008564936618010213,0.2055584788322451,1,oracle_bridge,oracle_bridge,605,4_65C_44PER_5C,737292,151,250
22,0.4489795918367347,0.032352447509765625,0.011408326300707731,0.25098317861557007,1,oracle_bridge,oracle_bridge,606,4_65C_44PER_5C,737292,301,400
23,0.46938775510204084,0.015090465545654297,0.0054337848787722335,0.12497705221176136,1,oracle_bridge,oracle_bridge,607,4_65C_69PER_6C,737384,1,100
29,0.5918367346938775,0.02537238597869884,0.007901206098753853,0.22913497686386175,1,oracle_bridge,oracle_bridge,608,4_65C_69PER_6C,737384,151,250
21,0.42857142857142855,0.014988720417022705,0.007769641422090076,0.1631624698638916,1,oracle_bridge,oracle_bridge,609,4_65C_69PER_6C,737384,301,400
25,0.5102040816326531,0.004055976867675781,0.0014322948455810281,0.0358073711395257,1,oracle_bridge,oracle_bridge,610,4_8C-80PER_4_8C,465027,2,101
25,0.5102040816326531,0.008376538753509521,0.003090500831604004,0.0772625207901001,1,oracle_bridge,oracle_bridge,611,4_8C-80PER_4_8C,465027,152,251
26,0.5306122448979592,0.014936745166778786,0.0050092729238363585,0.13024109601974532,1,oracle_bridge,oracle_bridge,612,4_8C-80PER_4_8C,465027,302,401
26,0.5306122448979592,0.027967751026153564,0.0070245357660146685,0.1826379299163814,1,oracle_bridge,oracle_bridge,613,4_8C-80PER_4_8C,465027,452,551
22,0.4489795918367347,0.028587520122527965,0.0089303715662523,0.1964681744575506,1,oracle_bridge,oracle_bridge,614,4_8C-80PER_4_8C,465027,602,701
26,0.5306122448979592,0.011728644371032826,0.003729613927694476,0.09696996212005637,1,oracle_bridge,oracle_bridge,615,4_8C_80PER_4_8C,737374,1,100
26,0.5306122448979592,0.014086008071899192,0.00752989374674284,0.19577723741531383,1,oracle_bridge,oracle_bridge,616,4_8C_80PER_4_8C,737374,151,250
22,0.4489795918367347,0.03490406274795532,0.01297257434238085,0.2853966355323787,1,oracle_bridge,oracle_bridge,617,4_8C_80PER_4_8C,737374,301,400
22,0.4489795918367347,0.013337194919586404,0.004130114208568211,0.09086251258850064,1,oracle_bridge,oracle_bridge,618,4_8C_80PER_4_8C,737389,1,100
20,0.40816326530612246,0.022191524505615345,0.009801745414733854,0.19603490829467707,1,oracle_bridge,oracle_bridge,619,4_8C_80PER_4_8C,737389,151,250
20,0.40816326530612246,0.012597978115081787,0.005623310804367065,0.11246621608734131,1,oracle_bridge,oracle_bridge,620,4_8C_80PER_4_8C,737389,301,400
28,0.5714285714285714,0.007767736911773682,0.0015470385551452517,0.04331707954406705,1,oracle_bridge,oracle_bridge,621,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,1,100
22,0.4489795918367347,0.010645389556884766,0.004201666875319043,0.09243667125701893,1,oracle_bridge,oracle_bridge,622,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,151,250
25,0.5102040816326531,0.017447054386139027,0.005500171184539799,0.13750427961349498,1,oracle_bridge,oracle_bridge,623,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,301,400
22,0.4489795918367347,0.03038245439529441,0.010623395442962681,0.233714699745179,1,oracle_bridge,oracle_bridge,624,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,451,550
22,0.4489795918367347,0.02551734447479248,0.01121781360019337,0.24679189920425415,1,oracle_bridge,oracle_bridge,625,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,601,700
21,0.42857142857142855,0.012159526348114014,0.00180886756806146,0.03798621892929066,1,oracle_bridge,oracle_bridge,626,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1,100
26,0.5306122448979592,0.005914568901062012,0.0013204377431136082,0.03433138132095381,1,oracle_bridge,oracle_bridge,627,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,151,250
28,0.5714285714285714,0.012016952037811501,0.0019177496433258018,0.05369699001312245,1,oracle_bridge,oracle_bridge,628,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,301,400
26,0.5306122448979592,0.006591975688934215,0.0019113719463348389,0.04969567060470581,1,oracle_bridge,oracle_bridge,629,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,451,550
27,0.5510204081632653,0.004585325717926025,0.0013823266382570702,0.037322819232940896,1,oracle_bridge,oracle_bridge,630,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,601,700
27,0.5510204081632653,0.00867706537246693,0.0018305425290708272,0.04942464828491233,1,oracle_bridge,oracle_bridge,631,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,751,850
29,0.5918367346938775,0.008121132850647195,0.0021714506478145205,0.0629720687866211,1,oracle_bridge,oracle_bridge,632,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,901,1000
21,0.42857142857142855,0.006756305694579967,0.0029091863405136358,0.061092913150786354,1,oracle_bridge,oracle_bridge,633,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1051,1150
23,0.46938775510204084,0.007915079593658447,0.00270328055257385,0.06217545270919855,1,oracle_bridge,oracle_bridge,634,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1201,1300
25,0.5102040816326531,0.004232525825500488,0.001763374805450484,0.0440843701362621,1,oracle_bridge,oracle_bridge,635,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1351,1450
25,0.5102040816326531,0.014024674892425537,0.0035208082199096502,0.08802020549774126,1,oracle_bridge,oracle_bridge,636,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1501,1600
24,0.4897959183673469,0.017572641372680775,0.006904674073060353,0.1657121777534485,1,oracle_bridge,oracle_bridge,637,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1651,1750
25,0.5102040816326531,0.01636403799057007,0.006366131305694545,0.1591532826423636,1,oracle_bridge,oracle_bridge,638,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1801,1900
24,0.4897959183673469,0.02927672863006603,0.006978449722131057,0.16748279333114535,1,oracle_bridge,oracle_bridge,639,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1951,2050
21,0.42857142857142855,0.0036200284957885742,0.0018653188432965907,0.039171695709228405,1,oracle_bridge,oracle_bridge,640,5C_67PER_4C_NEWSTRUCTURE,737329,1,100
25,0.5102040816326531,0.010253190994262806,0.004284348487854057,0.10710871219635143,1,oracle_bridge,oracle_bridge,641,5C_67PER_4C_NEWSTRUCTURE,737329,151,250
24,0.4897959183673469,0.018477320671081654,0.0051590278744697805,0.12381666898727473,1,oracle_bridge,oracle_bridge,642,5C_67PER_4C_NEWSTRUCTURE,737329,301,400
26,0.5306122448979592,0.015202522277832031,0.004801170184062069,0.12483042478561379,1,oracle_bridge,oracle_bridge,643,5C_67PER_4C_NEWSTRUCTURE,737329,451,550
24,0.4897959183673469,0.01848900318145763,0.0053257172306378775,0.12781721353530906,1,oracle_bridge,oracle_bridge,644,5C_67PER_4C_NEWSTRUCTURE,737329,601,700
19,0.3877551020408163,0.019455015659332386,0.009951274645955945,0.18907421827316295,1,oracle_bridge,oracle_bridge,645,5C_67PER_4C_NEWSTRUCTURE,737329,751,850
24,0.4897959183673469,0.009238898754119984,0.0036608502268791246,0.08786040544509899,1,oracle_bridge,oracle_bridge,646,5_2C_50PER_4_25C,739473,1,100
25,0.5102040816326531,0.021900832653045765,0.007230806350708017,0.18077015876770042,1,oracle_bridge,oracle_bridge,647,5_2C_50PER_4_25C,739473,151,250
20,0.40816326530612246,0.0331762433052063,0.009072795510292058,0.18145591020584118,1,oracle_bridge,oracle_bridge,648,5_2C_50PER_4_25C,739473,301,400
25,0.5102040816326531,0.009315848350525013,0.002861769199371298,0.07154422998428245,1,oracle_bridge,oracle_bridge,649,5_2C_58PER_4C,739494,1,100
24,0.4897959183673469,0.021094322204589733,0.005789217849572485,0.13894122838973966,1,oracle_bridge,oracle_bridge,650,5_2C_58PER_4C,739494,151,250
21,0.42857142857142855,0.03121936321258545,0.01220647777829853,0.25633603334426913,1,oracle_bridge,oracle_bridge,651,5_2C_58PER_4C,739494,301,400
25,0.5102040816326531,0.006174027919769509,0.002122938632965088,0.0530734658241272,1,oracle_bridge,oracle_bridge,652,5_2C_58PER_4C_NEWSTRUCTURE,739489,1,100
24,0.4897959183673469,0.015287399291992188,0.005565841992696098,0.13358020782470637,1,oracle_bridge,oracle_bridge,653,5_2C_58PER_4C_NEWSTRUCTURE,739489,151,250
25,0.5102040816326531,0.015611529350280873,0.006050419807434117,0.15126049518585294,1,oracle_bridge,oracle_bridge,654,5_2C_58PER_4C_NEWSTRUCTURE,739489,301,400
26,0.5306122448979592,0.02450442314147938,0.007439049390646115,0.19341528415679898,1,oracle_bridge,oracle_bridge,655,5_2C_58PER_4C_NEWSTRUCTURE,739489,451,550
24,0.4897959183673469,0.03429478406906117,0.00776328394810361,0.18631881475448664,1,oracle_bridge,oracle_bridge,656,5_2C_58PER_4C_NEWSTRUCTURE,739489,601,700
26,0.5306122448979592,0.034332871437072754,0.009424530542813815,0.24503779411315918,1,oracle_bridge,oracle_bridge,657,5_2C_58PER_4C_NEWSTRUCTURE,739489,751,850
24,0.4897959183673469,0.003230154514312855,0.0011360694964726535,0.027265667915343683,1,oracle_bridge,oracle_bridge,658,5_3C_54PER_4C_NEWSTRUCTURE,737378,1,100
27,0.5510204081632653,0.006497502326965221,0.002784260997065779,0.07517504692077603,1,oracle_bridge,oracle_bridge,659,5_3C_54PER_4C_NEWSTRUCTURE,737378,151,250
28,0.5714285714285714,0.013984203338622936,0.0025767024074281886,0.07214766740798928,1,oracle_bridge,oracle_bridge,660,5_3C_54PER_4C_NEWSTRUCTURE,737378,301,400
23,0.46938775510204084,0.01461261510848999,0.005769245002580711,0.13269263505935636,1,oracle_bridge,oracle_bridge,661,5_3C_54PER_4C_NEWSTRUCTURE,737378,451,550
25,0.5102040816326531,0.027005791664123535,0.007204608917236328,0.1801152229309082,1,oracle_bridge,oracle_bridge,662,5_3C_54PER_4C_NEWSTRUCTURE,737378,601,700
27,0.5510204081632653,0.025538980960845947,0.0077717613290857225,0.2098375558853145,1,oracle_bridge,oracle_bridge,663,5_3C_54PER_4C_NEWSTRUCTURE,737378,751,850
25,0.5102040816326531,0.02455317974090554,0.01132749319076539,0.28318732976913474,1,oracle_bridge,oracle_bridge,664,5_3C_54PER_4C_NEWSTRUCTURE,737378,901,1000
25,0.5102040816326531,0.015632450580596924,0.005590147972106929,0.13975369930267323,1,oracle_bridge,oracle_bridge,665,5_3C_54PER_4C_NEWSTRUCTURE,737378,1051,1150
23,0.46938775510204084,0.003870546817779541,0.0014151153357132525,0.03254765272140481,1,oracle_bridge,oracle_bridge,666,5_3C_54PER_4C_NEWSTRUCTURE,737380,1,100
21,0.42857142857142855,0.010318517684936634,0.003936401435307089,0.08266443014144886,1,oracle_bridge,oracle_bridge,667,5_3C_54PER_4C_NEWSTRUCTURE,737380,151,250
27,0.5510204081632653,0.012801229953765758,0.004285622526098185,0.11571180820465099,1,oracle_bridge,oracle_bridge,668,5_3C_54PER_4C_NEWSTRUCTURE,737380,301,400
22,0.4489795918367347,0.014337718486786,0.004518281329761842,0.09940218925476052,1,oracle_bridge,oracle_bridge,669,5_3C_54PER_4C_NEWSTRUCTURE,737380,451,550
25,0.5102040816326531,0.01656991243362438,0.007121675014495836,0.1780418753623959,1,oracle_bridge,oracle_bridge,670,5_3C_54PER_4C_NEWSTRUCTURE,737380,601,700
23,0.46938775510204084,0.029779791831970104,0.010362358196921965,0.2383342385292052,1,oracle_bridge,oracle_bridge,671,5_3C_54PER_4C_NEWSTRUCTURE,737380,751,850
23,0.46938775510204084,0.0028550028800963245,0.001272704290307096,0.02927219867706321,1,oracle_bridge,oracle_bridge,672,5_4C-40PER_3_6C,460468,2,101
23,0.46938775510204084,0.010745167732238659,0.0030486505964527864,0.07011896371841408,1,oracle_bridge,oracle_bridge,673,5_4C-40PER_3_6C,460468,152,251
20,0.40816326530612246,0.008012115955352783,0.0033441931009292715,0.06688386201858543,1,oracle_bridge,oracle_bridge,674,5_4C-40PER_3_6C,460468,302,401
26,0.5306122448979592,0.015767335891723633,0.0046908855438232335,0.12196302413940407,1,oracle_bridge,oracle_bridge,675,5_4C-40PER_3_6C,460468,452,551
24,0.4897959183673469,0.019420981407165527,0.007134661078453054,0.1712318658828733,1,oracle_bridge,oracle_bridge,676,5_4C-40PER_3_6C,460468,602,701
28,0.5714285714285714,0.03788423538208008,0.010004245809146337,0.2801188826560974,1,oracle_bridge,oracle_bridge,677,5_4C-40PER_3_6C,460468,752,851
22,0.4489795918367347,0.025243103504180908,0.009280624714764686,0.2041737437248231,1,oracle_bridge,oracle_bridge,678,5_4C-40PER_3_6C,460468,902,1001
25,0.5102040816326531,0.0035889148712158203,0.001454458236694376,0.0363614559173594,1,oracle_bridge,oracle_bridge,679,5_4C-50PER_3C,463980,2,101
21,0.42857142857142855,0.009277701377868874,0.004030937240237234,0.08464968204498191,1,oracle_bridge,oracle_bridge,680,5_4C-50PER_3C,463980,152,251
24,0.4897959183673469,0.012425184249877819,0.003848632176717104,0.0923671722412105,1,oracle_bridge,oracle_bridge,681,5_4C-50PER_3C,463980,302,401
23,0.46938775510204084,0.011315762996673473,0.003931937010391899,0.09043455123901367,1,oracle_bridge,oracle_bridge,682,5_4C-50PER_3C,463980,452,551
26,0.5306122448979592,0.020966291427612416,0.009155663160177381,0.23804724216461193,1,oracle_bridge,oracle_bridge,683,5_4C-50PER_3C,463980,602,701
22,0.4489795918367347,0.044691145420074574,0.014187986200506058,0.31213569641113326,1,oracle_bridge,oracle_bridge,684,5_4C-50PER_3C,463980,752,851
26,0.5306122448979592,0.005523324012756348,0.0013373929720658438,0.034772217273711936,1,oracle_bridge,oracle_bridge,685,5_4C-50PER_3_6C,460472,2,101
25,0.5102040816326531,0.014671742916107178,0.003550350666046156,0.0887587666511539,1,oracle_bridge,oracle_bridge,686,5_4C-50PER_3_6C,460472,152,251
25,0.5102040816326531,0.012014627456665039,0.0029276466369629085,0.07319116592407271,1,oracle_bridge,oracle_bridge,687,5_4C-50PER_3_6C,460472,302,401
24,0.4897959183673469,0.014141738414764404,0.005689859390258761,0.13655662536621027,1,oracle_bridge,oracle_bridge,688,5_4C-50PER_3_6C,460472,452,551
